issue_id,tool,rule,category,severity,path,line,line_text,message,reported_commit,reported_committer,dataset_phase,module,scope,provenance,provenance_evidence,present_at_intermediate_head_cb19910,present_at_final_validation_head,disposition
b785161ffd1eac8826013d8b15343fe2,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedBlockTransitionQueue.java,207,            t8 = null;,Assigning an Object to null is a code smell.  Consider refactoring.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 138,yes,yes,remaining; reproduced against authoritative upstream baseline
eb9a6ba3746784ecb65f272dc12fa1e7,PMD,PMD_category_java_design_ExcessiveParameterList,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PEEntityStateReconciliationTask.java,41,"    static PEEntityStateReconciliationTask positionSync(PlayerData playerData, int entityID, double x, double y, double z, float yaw, float pitch,",Avoid long parameter lists.,5d407afbdf8d5d1b58d801078a80ec1a1e482a9d,Cubicake,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 41,yes,yes,remaining; reproduced against authoritative upstream baseline
94082b1259eae6b2f4440b494d39eb8,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/bStats/MetricsCollector.java,124,"        if (playerCount <= 10) return ""7-10"";",Avoid using Literals in Conditional Statements,e55b685ce28bcfc1638e9d6462679e2cb17f50ec,Cubicake,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 124,yes,yes,remaining; reproduced against authoritative upstream baseline
f2f9c03b2d33fbda683087d134e8043b,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/engine/AsyncTickWorkTest.java,43,                    if (calls.getAndIncrement() == 1) {,Avoid using Literals in Conditional Statements,43d6765a5a6e2e5b4cd836bdc755a78577d6fd99,P2wn,initial,Core,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
caadb2ca4151aff1da992884c4187ec8,PMD,PMD_category_java_errorprone_MissingSerialVersionUID,ErrorProne,High,packetevents/src/test/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionRetryQueueTest.java,190,    private static final class TestFailure extends RuntimeException {,Classes implementing Serializable should set a serialVersionUID,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
71e93046611b0226d95938c984e76f47,PMD,PMD_category_java_performance_AvoidInstantiatingObjectsInLoops,Performance,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/utils/Long2ObjectMTHashMapTest.java,357,"                                map.getOrDefault(key, new BitSet());",Avoid instantiating new objects inside loops,422a189069300dfa99524b1e1143f4500e42226c,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 357,yes,yes,remaining; reproduced against authoritative upstream baseline
164971e7b2d855ddad73bacb0de2af14,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/AbstractBlockView.java,55,    private volatile long tileEntityCheckModeToken;,Field tileEntityCheckModeToken has the same name as a method,4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 reproduces the same `tileEntityCheckModeToken` field-name violation in upstream,yes,yes,remaining; reproduced against authoritative upstream baseline
19af2a9a138dfd2b8e30d35c4dc4e676,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/utils/BuildProperties.java,86,            if (parts.length != 3) {,Avoid using Literals in Conditional Statements,d42ab704d6649c519fd0a8cac7e70fe7b4087c03,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 86,yes,yes,remaining; reproduced against authoritative upstream baseline
77abc0be9626884f9fa663c79ad7e9e4,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionWork.java,26,    private final EntityViewTransition.Type type;,Field type has the same name as a method,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
320e6085d2c4754499b1608e44fbea80,PMD,PMD_category_java_design_ExcessiveParameterList,Complexity,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PEEntityStateReconciliationTask.java,35,"    static PEEntityStateReconciliationTask teleport(PlayerData playerData, int entityID, double x, double y, double z, float yaw, float pitch,",Avoid long parameter lists.,5d407afbdf8d5d1b58d801078a80ec1a1e482a9d,Cubicake,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 35,yes,yes,remaining; reproduced against authoritative upstream baseline
cc6c8eb7c22dbb9189c4b1ee01ab769b,PMD,PMD_category_java_bestpractices_UnusedPrivateField,BestPractice,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/tracked/NettyEntity.java,57,"    private volatile int vehicleID = NO_VEHICLE; private static final VarHandle VEHICLE_ID = VarHandler.get(NettyEntity.class, ""vehicleID"", int.class);",Avoid unused private fields such as 'vehicleID'.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 57,yes,yes,remaining; reproduced against authoritative upstream baseline
51d2a0a782ee134adfa3e532f476d62d,PMD,PMD_category_java_performance_AvoidInstantiatingObjectsInLoops,Performance,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/utils/SortedMTIntSetTest.java,29,            StateSnapshot snapshot = snapshot(new SortedStripedMTIntSet(stripeCount));,Avoid instantiating new objects inside loops,a21102d04fe5402f766e16031dab504b4d02af97,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 29,yes,yes,remaining; reproduced against authoritative upstream baseline
16cd723b9fcb96e7f69b548abf7b081a,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PEEntityStateReconciliationTask.java,69,"            Logger.warning(""Deferred "" + packetDescription + "" packet still has no tracked entity, id="" + entityID + ""."", 6, this.getClass());",Logger calls should be surrounded by log level guards.,5d407afbdf8d5d1b58d801078a80ec1a1e482a9d,Cubicake,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 69,yes,yes,remaining; reproduced against authoritative upstream baseline
42dac9b3ee002f8b6e8a0a4fadc5cfef,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedBlockTransitionQueue.java,203,            t4 = null;,Assigning an Object to null is a code smell.  Consider refactoring.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 134,yes,yes,remaining; reproduced against authoritative upstream baseline
8609c83286767343aea20f1bc0857643,PMD,PMD_category_java_multithreading_DoNotUseThreads,Compatibility,High,core/src/test/java/games/cubi/raycastedantiesp/core/view/PackedTransitionQueueTest.java,241,        Thread firstProducer = Thread.startVirtualThread(() -> {,"To be compliant to J2EE, a webapp should not use any thread.",3d8686e1ae953dc1ebfdffcad1c40bd675bc4c49,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 241,yes,yes,remaining; reproduced against authoritative upstream baseline
df59e84920f97633e067a8d918ce8546,PMD,PMD_category_java_bestpractices_UnusedPrivateField,BestPractice,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/players/NettyData.java,202,"    private volatile boolean evictPendingPostSpawnTasksOnNextPacket; private static final VarHandle EVICT_PENDING_POST_SPAWN_TASKS_ON_NEXT_PACKET_HANDLE = VarHandler.get(NettyData.class, ""evictPendingPostSpawnTasksOnNextPacket"", boolean.class);",Avoid unused private fields such as 'evictPendingPostSpawnTasksOnNextPacket'.,769c13db81debbb272eb9191b721d066f6892e05,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 202,yes,yes,remaining; reproduced against authoritative upstream baseline
cf2c8f1162d0b4ab732b3097edafeee6,PMD,PMD_category_java_bestpractices_UnusedPrivateField,BestPractice,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/tracked/NettyEntity.java,56,"    private volatile int[] passengerIDs; private static final VarHandle PASSENGER_IDS = VarHandler.get(NettyEntity.class, ""passengerIDs"", int[].class);",Avoid unused private fields such as 'passengerIDs'.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 56,yes,yes,remaining; reproduced against authoritative upstream baseline
5ac4b1bbf1ddcd37a0a59fd45c800385,PMD,PMD_category_java_multithreading_AvoidSynchronizedAtMethodLevel,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsCommonViewController.java,31,    public static synchronized void reset(PacketEventsCommonViewController expectedInstance) {,Use block level rather than method level synchronization,fea86e17bde44990ed42c7515648f9dddc988118,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
c5d603591731793ab343a5e98cf92df4,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/utils/InvasivelyLinkedSWMRList.java,230,        previous = null;,Assigning an Object to null is a code smell.  Consider refactoring.,50d1d359c45ad9867123f0a3ca0a5d2ad88e4d5c,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 230,yes,yes,remaining; reproduced against authoritative upstream baseline
4252aaf25c53ed2165917fea81e3501c,PMD,PMD_category_java_design_NPathComplexity,Complexity,Warning,packetevents/src/test/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionWorkTest.java,184,    private static Object defaultValue(Class<?> type) {,"The method 'defaultValue(Class)' has an NPath complexity of 512, current threshold is 200",3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
30fa56579368b9eeaae0fbbe6c11ffb4,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/players/PlayerLocatable.java,31,"    private volatile double y; private static final VarHandle Y = VarHandler.get(PlayerLocatable.class, ""y"", double.class);",Field Y has the same name as a method,aae6bdb53c5fcdd316999b6618ae0d91966d75c6,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 31,yes,yes,remaining; reproduced against authoritative upstream baseline
334406c5fde2f6ef6e11b6ac4683ec62,PMD,PMD_category_java_errorprone_AvoidAccessibilityAlteration,Security,High,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/internals/HackyEntityIDGuard.java,85,            field.setAccessible(true);,"You should not modify visibility of constructors, methods or fields using setAccessible()",,,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 85,yes,yes,remaining; reproduced against authoritative upstream baseline
e8ccf93d79101fb2b3db45e8988054eb,PMD,PMD_category_java_design_NPathComplexity,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/chunks/blocks/BlockChunkDataBuilder.java,16,"    public static BlockChunkData copyOfPalette(char[] sourcePalette, IntUnaryOperator sourceIndexAtPacked, BlockInfoResolver blockInfoResolver) {","The method 'copyOfPalette(char, IntUnaryOperator, BlockInfoResolver)' has an NPath complexity of 288, current threshold is 200",332f0becb460fc2aebae0ab7f0a51c88604a90e4,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 16,yes,yes,remaining; reproduced against authoritative upstream baseline
29c2e2c3d6d09d3a9cac74bffd9cef33,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedEntityTransitionQueue.java,153,            e5 = null;,Assigning an Object to null is a code smell.  Consider refactoring.,3d8686e1ae953dc1ebfdffcad1c40bd675bc4c49,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 153,yes,yes,remaining; reproduced against authoritative upstream baseline
acef8b3e0d3973386feba4871e2c442,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionWork.java,27,    private final PacketEventsEntity entity;,Field entity has the same name as a method,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
e60d0d39d5112742efffe78e41f36027,PMD,PMD_category_java_performance_AvoidInstantiatingObjectsInLoops,Performance,Warning,packetevents/src/test/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionWorkTest.java,58,"            RecordingWriter writer = new RecordingWriter(SHOW_PACKETS.get(failureIndex), 1);",Avoid instantiating new objects inside loops,3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
9e490ca043e184b475546aa32633fef,PMD,PMD_category_java_bestpractices_JUnitTestsShouldIncludeAssert,BestPractice,Warning,core/src/test/java/games/cubi/raycastedantiesp/core/utils/CopyOnWriteMTIntSetTest.java,42,    Stream<DynamicContainer> implementationsMeetContract() {,JUnit tests should include assert() or fail(),61e7cac35fbd35b2859a812adfdaf361b32cb24b,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 42,yes,yes,remaining; reproduced against authoritative upstream baseline
f664585f4e37f562c57ecd5e3959dfd9,PMD,PMD_category_java_performance_RedundantFieldInitializer,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/TimingStats.java,24,    private long entityRaycastsTotal = 0;,Avoid using redundant field initializer for 'entityRaycastsTotal',090b96ac81dd5e42ea3959a6e94166acdd73bb94,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 24,yes,yes,remaining; reproduced against authoritative upstream baseline
